Label,Tweet;;;
"sadness,""welcome back denise sedih bgt baca pengumuman dr kamu pagi ini, apalagi liat insta story km yg foto sm member but, walaupun kalian terpisah sekarang, aku akan tetap selalu dukung kalian.""";;;
"love,""Kamu tau aku sayang sama kamu? Dan rasa sayang aku ke kamu makin besar, mungkin rasa sayang yg besar itu nantinya akan menyakiti satu sama lain. Tapi untuk saat ini aku bener-bener sayang sama kamu, sungguh. [USERNAME] hehehehe""";;;
anger,semua kadrun benci ahok. itu sdh lumrah.;;;
fear,nervous bodoh;;;
happy,serius enak mas jd nya empuk banget dan wktu di goreng minyak dia ga minyakan jd keset gtu;;;
neutral,tidak membahayakan gimana bagaimana dgn foto udaranya jgn dinilai dari satu segi saja.. ini pendapat saya yg bodoh;;;
"love,""kaya suka banget mikir """"gimana ya kalo grup a pake cb ini?"""" """"grub b keknya cocok deh pake konsep kaya gini."""" dan pls ingin gue wujudkan""";;;
sadness,aaa jangan sedih sedih nunaa;;;
neutral,setahu gue founder partai ummat amien rais dulunya juga lulusan chicago university dan dia sih sah saja ngutip dari manapun;;;
"love,""Ketika tau bahwa cintanya yang luar biasa dibalas oleh yang dicintainya, pesona wanita lain hanya terlihat abu di matanya. Ketika tau bahwa sayangnya yang luar biasa dibalas oleh yang disayanginya, hanya dengan senyuman tulus dia bisa jatuh cinta lagi kepada yang empunya senyum.""";;;
"sadness,""kok gw sedih ya? gw nyesel, knp gw ngga kenal bw nya pas dulu² aja sih, pas pertama mereka buat series, yg katanya tuh masih adem ayem aja rasanya, knp gw harus ngrasain di moment sekarang sih, yg isinya tuh cuma war³ terosssss, jujur aja gw emng masih awam banget kenal bw-""";;;
sadness,udh lama ga on tl gua jdi sepi mengecewakan;;;
"sadness,""tiap denger lagu kukira kau rumah jadi sedih banget, soalnya punya arti yg beda skrg. liat cuplikan filmnya di fyp juga sedih.""";;;
"anger,""Menjelang lebaran, ahass honda belum mengadakan diskon sparepart atau service untuk mudik. Ganti rantai malah naik ke 189. Ingin berkata bgsd rasanya""";;;
love,Ekhem tes tes satu dua. Halo sayang aku Phirel couple kamu yg paling tampan. Kalau kamu couple nya Phi ayo liat ini.;;;
"sadness,""Maafkan segala kekhilafan beliau semasa hidupnya. Beliau berpulang di bulan yang baik, semoga almarhum di tempatkan di tempat yang terbaik. Insyaallah Khusnul khatimah. Aamiin""";;;
"anger,""Saya liat bukan dari sisi agama meskipun saya muslim klo salah ya salah dan mindset saya sama rata semua agama itu, tp ini dalam sisi kemanusiaan yang tidak ada rasa kemanusiaan, laknat dan tolol""";;;
"anger,""[USERNAME] [USERNAME] Kontol kamu terlihat jelek dan mengkerut dr jawaban twittermu, pasti kamu di real life ga pernah ada yg mau diajak ngewe ya. Keliatan. Mas kalo dapet dm gini kesel dan marah gak? Kalo kesel brrt senasib sm mba valen.""";;;
fear,[USERNAME] Laut juga. Taukan gimana konconya hiu megalodon ternyata masih banyak yang idup dengan visualisasi yang lebih creepy daripada setan jenis apapun. Merinding w liat gambarnya doang:(;;;
sadness,kayaknya tim baby yg kecewa;;;
happy,malu bgtt anjrot hahahahahhaa ngakak;;;
"anger,""Yang sombong sudah pasti adaa aja balesannya. Karna tuhan gak tidur. Heran sama temen organisasi yang nge(sok) banget. Dibilangin mau dibantu nyari sponsor, katanya GAUSA, uda ada semua. Aku punya link mbak. Ga cuma ngomong doang. Eh dia gak mau.""";;;
"happy,""Setelah pertandingan, Pak Seno yang biasanya keras dan cuek memyambut kami dengan hangat. """"Kalian bertanding dengan hebat, ini pertama kalinya tim provinsi kita berada di babak ini. Pak bangga dengan kalian"""".""";;;
"fear,""kaga kak, gua cuma masih kaget..""";;;
anger,sange sama perempuan lain? puasa. tahan diri. jaga pandangan. bukan poligami bangsat. lo miskin tapi gegayaan poligami tuh gimana ceritanya?? nanti istri jelek ga keurus karena lo ga kasi duit langsung ditinggalin. heran gue kenapa laki-laki punya otak ga dipake dah;;;
"fear,""anginnya kenceng bgt, takut :(""";;;
"love,""Seringkali kita luput menyadari, betapa banyaknya kita meminta cinta dri orang lain betapa bnyknya kita mminta perhatian dri orang lain, tapi betpa sedikitnya kita memberi cinta dan perhatian pda org lain #fiersabesari""";;;
"love,""Love of my life, My first son, My spirit, My reason to face the world.. Bsk anak mama mulei sekolah lg di tempat yg baru, pengalamam baru, petualangan baru, teman2 baru, miss yg baru""";;;
sadness,Sungguh mencintaimu berat sekali. Berpisah denganmu apalagi. #HadiahPerasaan - [USERNAME] Selalu bikin baper tp sukses melupakan laper. [URL];;;
"fear,""beh, mangkug tut bah malu nae""";;;
anger,bangsat bener krn pelakunya adalah guru yg seharusnya mengayomi;;;
neutral,cuddle saja;;;
happy,sbb aduu tegang gitu ye wkwk;;;
anger,tiati bego beneran;;;
"neutral,""kayanya dlu gua suka honeystar deh, udh lama banget ga makan cereal""";;;
sadness,Cie yg beneran mau ngabdi banget biar dibilang pahlawan pendidikan wkwkwkwkkw Apalah dayaku ikutan program ginian cuma biar sering jalan jalan HAHAHAHAHAH;;;
sadness,lebih baik melihat dia marah dari pada melihat dia sedih.;;;
"anger,""halah, ntar pas gw jawab, gw dikatain nyontek gugel lagi, jawab salah ga jawab salah. oalah, angel ancen lek wes debat karo banci tolol koyok ngene, aku seh isin wakak""";;;
"sadness,""Jika hari ini hatimu tercabik2 dg perbuatan oranglain, maka bisa jadi... itu cara Allah meninggikanmu setelah dirimu melepas semua sombong dan akui khilafmu. Tak perlu memaafkan mrk, tp maafkan dulu diri sendiri""";;;
"anger,""faisal basri udah kesal sangat. abisnya si bakhun bela jokowi pake gigi lima, gaspol. sebelum live ngomongnya lain, pas live lain lagi. ya udah, saatnya keluarkan aji pamungkas.""";;;
happy,akhir nya costum aku datang sekian lama nunggu paling suka banget blakang terbuka depan terbuka yuk yg mau bo hari ini dan mau isi slot buat malam minggu nanti langsung dm aja wajib dp!!;;;
fear,layout mu keramat aku jadi takut ajakin barengan;;;
fear,Tapi eug takut kalo dia nanti merasa tdk mau ditemani trs menjauh trs nyindir trs ku tak enak lagi dan malas ngampus dan macam-macam akibat;;;
"neutral,""percayalah, diam-diam pasti ada orang yang benci sama kita dan membicarakan hal-hal buruk tentang kita.""";;;
neutral,hanya orang biasa dengan mimpi yang biasa aja.;;;
neutral,halo halo apa kabar;;;
"fear,""Mba PPS: """"Tuh, pasti ada apa-apa.... mba Ulfa juga pasti ngerasa ini kok ga ada."""" """"....Sebentar, sebentar..."""" DIA KENAPA LAGI SIH, DARI SENIN GA BERANGKAT :""""( Bikin khawatir aja T.T""";;;
sadness,Kebutuan menjelang hari Lebaran semakin mendesak apa pun segalanya harus di bli sementara harga sembako dan pakean semua nya serba ganti bandrol/harga ya semoga di beri kesabaran hati jangan kt terburu oleh hawa napsu setan yg tak bertanggung jawab;;;
"neutral,""hal itu berjalan selama setahun, lancar tanpa halangan. tetapi suatu ketika, dana mengetahui semua apa yang dilakukan anak bungsunya selama setahun itu. dirinya benar-benar marah, tidak terima dengan perlakuan fauzan.""";;;
neutral,enak tuh;;;
"anger,""Buat Mbak Erning, saya ini kalau ditelusuri masih saudara anda, dan tolong diingat saya tidak gila dan apa yang saya lakukan di rumah anda saya ingat semua.""";;;
"sadness,""setelah saya melawan perasaan, saya baru paham sampai mana titik itu ditentukan. tidak baik rasanya menyalahkan seseorang yang mempersilahkan masuk, saya lebih memilih menyalahkan diri sendiri yang salah datang dan niat untuk bertamu walau sekedar.""";;;
"happy,""pagi pagi di keadaan gue yg ga enak badan ada kabar baik banget, alhamdulilah jimin gue sembuhh""";;;
fear,menetapkan nonton movie terbaru spider-man venom nunggu nanti setelah blu-ray/legal streamnya keluar aja. kapan ya bisa bebas ke bioskop lagi tanpa rasa takut.. gak masalah juga nonton setelah hype redah walau mau gak mau spoiler bertebaran.;;;
"neutral,""orang hadir di hidupmu karena sebuah alasan. mereka berimu bahagia dan kecewa. ada yg sesaat, tapi ada yg selamanya,""";;;
"happy,""peluk kakak semangat terus ya pokoknya, banyak yang sayang sama kakak di sini,yoon ji lagi cosplay jadi warga lokal""";;;
"fear,""Dri pgi ngerasain sakit perut kirain mau haid, udh beli kiranti pas di cek malah kaga ada,  plis atulah haid skrg aja, biar bisa ikut solat ied """;;;
anger,iya ni tvn kan suka memancing emosi penonton;;;
happy,alhamdulillah yaallah dapat kabar baik pagi ini jimin is covid free;;;
"fear,""Fans mana pun yang benci sama 'Curry' bakalan ttp ngakuin 3 points nya bahaya bgt Mau ngelempar dr mana pun kemungkinan bola masuknya itu 99,99%""";;;
"happy,""#OldMoneyGaNgerasain kalo tlp pake hp paling lama 2 detik, krn sblm 2 detik msh gratis, setelah 2 detik baru kena pulsa. tut tut halooo dmn? (matiin tlp) tut tut (angkat tlp) drmh (matiin tlp) Trus aja begitu sampe eneg....""";;;
"fear,""nah iyaa, kaget banget terus mikir """"kok bisa dia suka sama gue""""""";;;
"sadness,""[USERNAME] [USERNAME] Iyaa kii tau aja luu, emak gua ngidam d kawinin ama pmarahan charles, tapi udh keduluan d kawinin ama bapak gua :(""";;;
"sadness,""11:45pm, harus banging sebelum jam 2:30am, tapi malah ngga bisa tidur & kebayang waktu lagi qualify time bertiga. Selalu jadi salah satu alasan rindu pulang""";;;
"anger,""ngga ngotak emg. adenya positif, ngajak diskusi ngomong ga enak-enakan. pinter doang tapi ga ngerti psikologis org down.""";;;
anger,Wah ini....siapapun presidennya kalau membiarkan kelompok pembangkang Pancasila dan NKRI hidup di republik ini akan kami lawan. [USERNAME] [USERNAME] [USERNAME] [USERNAME] [URL];;;
"sadness,""gila ya, suka banget ke trigger banget anjir sama yg abusive sama hewan huhu, hatinya mati apa gimana sih.. t__t""";;;
"happy,""semangat ka fiony~~ sehat selaluu,we always love you""";;;
fear,bisa kesurupan klo main ditempat sepi;;;
neutral,pengen berduaan tengah malem di tempat sepi sm suami sampe kita digrebek polisi/satpol pp terus tunjukin aja buku nikah kita ke depan komuknya;;;
anger,semua harus di bayar dengan balas dendam -sasuke uchiha;;;
"happy,""[USERNAME] semoga jasa beliau yang sangat besar bagi Indonesia , masih tetap dikenang dan mengalir untuk generasi penerus bangsa.... aamiin""";;;
neutral,apa kabar semester 8??;;;
"love,""aku baru merasakan apa itu jatuh cinta, aku tidak bisa menghentikannya aku tidak bisa menghentikan diriku yang selalu ingin dekat dengan mu""";;;
"happy,""kadrun kroco sih cuman dapet nasbung jk ada order demo. tp kini lg sepi order jd kelaparan mknya ngaco meracau jadinya, wkwk ngakak""";;;
happy,senang rasanya sehat kembali makan normal habis smpai bersih piringnya melihat senyum ibu2 semringah seorang penjual;;;
"happy,""jisungg, selamat bertambah usia!! sehat dan bahagia selalu yaa!! __""";;;
anger,bego bgt knpa maksa ya;;;
anger,ya kalo mau poligami ikuti sunah rosul tunggu istri pertama meninggal dulu dan lu nikah ma nene2 yang udh tua dan miskin buat diurus bukan mau enak nya doang tolol;;;
"sadness,""seru, plot twist banget ceritanya trs ada semua di situ romance nya, trs thriller nya, sedih sedih nya juga walaupun emang agak bikin pusing setelah nonton. aku nontonnya pas on going jadi bikin pusing nunggu next episode""";;;
neutral,haii po di mirfa yuk dp 100k bookslot 50k aja dicicil santai dom tangerang bisa shopee all payment;;;
"anger,""Paling nyampah org suka compare kan aku dgn org lain, dia dia ah aku aku ah. Tak suka boleh blah lah""";;;
"anger,""lo yg menganggap poligami adalah solusi dari perzinaan. oiya dan ngga semua laki2 mau poligami juga. poligami ngga gampang. banyak orang yg benci poligami karna manusia2 kayak lo. inget ya, tanggung jawab poligami itu berat.""";;;
anger,[USERNAME] [USERNAME] [USERNAME] Negara mana didunia ini yg bisa memendam liberalisme? Afganistan? Pakistan? Iran? Termasuk negara maju ga mereka sekarang? Negara mana yg masih menggunakan khilafah?;;;
love,jujurly selain suka kopi nya yang ginger ale lemon espresso gue suka banget sama logo dan basic color nya si flash coffee;;;
"anger,""Terlalu berlebihan bila masjid dianggap tempat munculnya """"radikalisme"""". Pola pikir kita telah terbawa oleh yg buat sekenario, seakan oknum umat islam (saja) lah yg """"radikal"""". Sadari perang pemikiran kaum sekuler. Betul kta Aa Gym dibawah. Terorisme mustahil lahir dari Agama. [URL]""";;;
fear,Coba tanya [USERNAME] apakah market mampu memprediksi kondisi ekonomi kedepan dari kondisi politik saat itu. Isu2 pasti sdh ada. Entah siapapun.;;;
happy,ini emang enak banget;;;
"sadness,""semoga kamu tak perlu mengenal sedih ku, semoga kau mengenal ku, yang hanya ku, dengan segala baik dan buruk ku..""";;;
fear,gue jadi ragu;;;
"sadness,""[USERNAME] Akhirnya kutemui kembali, lelaki yg sekian tahun lalu gagal aku dekati, Ketika tahun ini ingin memperjuangkan cinta kembali ternyata kau sudah ada calon untuk kau nikahi""";;;
happy,gm gm keep streaming guys semangat;;;
"neutral,""baru saja mengirim foto jayapura, indonesia""";;;
"fear,""hahaha.. emang lagi ngeri sih, tapi dulu pas curug hejo sepi. sekarang ngeri di cuaca sih, masih sering hujan.""";;;
fear,kdg suka ngayal nemenin doi wisuda beh bahagia banget kali yak rasanya wkwk. tp takut juga kalau pd akhirnya bukan aku yg nemenin;;;
neutral,hawo mowning dynda.. kabar baik ni km gmn;;;
"anger,""rambut rontok, depresi, gila, overthinking, kangen keluarga, ngerasa hancur sm hidup skrg, gabsa ngejalanin semua skrg. hancur semuanya, gak kuat ngelewatin nya. kenapa segampang ini km hancurin hidup orang? dan skrg km bahagia diatas hancurnya hidupku sendiri disini?""";;;
"neutral,""aku udah open seperti biasa ya! hehe yuk yang mau order bisa banget nih langsung dm atau wa aku, have a nice day guys!""";;;
anger,jangan sampai rakyatÂ benci;;;
anger,nah si cwe bego ini lah contoh pengguna tiktok yg bego nya udh smpe dna.;;;
"fear,""Pria ini seram juga ya, selain ekspresinya seram tutur kata yang keluar juga sangat menohok. Ah baiklah-baiklah etto iie Juvia hanya memastikan kalau tidak salah orang""";;;
"happy,""Selamat pagi warga Gunungkidul, bagaimana suasana pagi ini di tempat kawan2? #selamatpagi #gunungkidul #HariLingkunganHidupSedunia #WorldEnviromentDay2018""";;;
"anger,""Katanya sebelum lambat 6 bln bisa perpanjang sim dimana aja, sy ke mobil sim ga bisa. Mana harus keluar kota lg. Kemarin sebelum lebaran selalu ga kebagian kuota . ???? [USERNAME]""";;;
"anger,""saya bisa masak, saya ini sudah ada bekal untuk main benda tajam dan minyak panas, jadi tolong hargai saya dan jangan bikin saya marah""";;;
neutral,tetap mendukung walau sering kecewa. -fans mu;;;
"happy,""ya allah berkati, bahagia hmi..""";;;
"anger,""[USERNAME] Memahami bahwa memang benar, yang pernah bikin kecewa gak selayaknya diberi kesempatan lagi. Kasih dana umum aja kali kali zonk dapet kartu biar masuk penjara. Huuhhh kzl.""";;;
anger,yaa kann ga ngerasa cape cuman larinya jadi lemot bangett. emosi gue;;;
anger,[USERNAME] Kok aneh..... padahal honorer karyawan juga dan telah diatur oleh UU Ketenaga kerjaan tentang hak dan kewajiban nya. Kayaknya bapak yg satu ini belum pernah kelapangan deh memonitor sistem kerja di masing2 SKPD;;;
love,suka banget sama fubuki nyanyi ini;;;
sadness,sedih ya nggaloi weton:);;;
sadness,Jika kau suatu saat besar nanti mungkin kau akan lbh mengerti tp untuk skrng kau hanya cukup menjadi pendengar yg baik saja. Aku dan ibu mu sudh hampir 3 thn tak bertegur sapa. Alasannya krn keegoisanku yg membuat hub kami semakin menjauh. Aku adalah seseorang yg sngt egois.;;;
"happy,""tuhan, semoga istirahatku malam ini kau damaikan, dan pagiku kau indahkan dengan harapan dan semangat baru. aamiin""";;;
happy,semangat bebebkuu;;;
"fear,""Tapi aku mengerti, memang akan selalu ada yang terlihat lebih baik dari apa yang dia punya. Akan selalu ada orang yang terlihat lebih menjamin banyak kebahagiaan untuk dia dapatkan. [USERNAME]""";;;
"neutral,""semoga rezeki wlw udh dr kemaren mau beli aki motor sama bayar spp anak bang , ngojeknya lg sepi jd nunggak bayar spp nya semoga diqobul amin""";;;
"love,""kadang suka mikir kenapa ada orang ky mama. mertuanya toxic banget suka adu domba tapi beliau ga pernah benci. kalo punya uang, beliau suka pake buat beli makanan dan satu keluarga harus ngerasain. mau dibikin nangis ky gimanapun beliau tetp sayang.""";;;
"happy,""hola kak wawa!! don't skip ur breakfast yaa,semoga harinya berjalan lancar,dimudahkan segala urusannya,dijauhkan dari marabahaya,semoga selalu ada dlm lindungan tuhan,janlup vitaminnya ya,semangat!! janlup senyum hihi,stay healthy & always be happy!! have a great day kak""";;;
neutral,terkadang lebih baik dianggap pemilih dari pada salah pilih.;;;
neutral,di ft galak2 bgt diteriak2in sm kating di sini saking baiknya sblm mulai apa2 ditanya dulu apa kabar semalem tidur jam brp sm katingnya;;;
"happy,""harus sub unit/foto lebih dari 3 member biar agak rame wkwk c/o : cbx me, sc me.. klo solo sepi bat berdua doang (tapi udah bersyukur bisa sama salah satu member, seng penting exo xixiixizi^""";;;
love,Penyemangat hidup aku adalah Ayah dan Ibu atau Keluargaku Terima kasih atas keluargaku Tak akan aku lupakan semua Dengan perkataan Keluargaku yang ku sayang;;;
fear,takut abis barbar;;;
"neutral,""nothing is impossible emang benar adanya, bukan hanya melulu tentang harapan dan rasa senang, tetapi kecewa dan rasa sedih pun ikut andil di dalamnya""";;;
"fear,""km luarnya klo ada mbak?as kebersihannya enak jd ada yg bersihin tiap minggunya. yaa krn bareng2 jd kurang privasi aja km dalemnya privasi terjaga, kl mlm ga usah keluar kmr. kl kamarnya kecil jd lembab, rawan binatang2 kecil, bau huhu (klo g rajin bersihin ya)""";;;
anger,gua benci dimana setiap gua mulai suka sama orang kenapa orang itu seakan-akan menghindar;;;
love,beomgyu sekalinya muncul suka bikin nangis soalnya kangen soalnya sweet berat banget;;;
